date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-10-30,105.65833333333335,72.175,1527.25,86.1375,56.28333333333333,76.375,0.8566666666666666,0.8333333333333334,2.0604166666666663,159.66666666666666,98.29166666666667
2022-10-31,122.875,83.57083333333334,1899.1666666666667,98.25,71.39583333333333,82.5,0.9654166666666667,0.375,1.6854166666666668,165.79166666666666,100.45833333333333
2022-11-01,121.2375,82.96249999999999,1621.875,90.35833333333333,60.01666666666667,91.70833333333333,1.5616666666666665,0.0,1.3125,169.45833333333334,108.54166666666667
2022-11-02,78.64583333333333,54.0375,1237.0,63.65416666666667,43.645833333333336,72.375,0.5641666666666666,0.0,2.0437499999999997,157.125,95.20833333333333
2022-11-03,68.47916666666667,47.166666666666664,1636.375,73.34583333333333,57.833333333333336,29.291666666666668,0.4291666666666667,0.0,2.183333333333333,139.75,81.125
2022-11-04,73.26666666666667,50.824999999999996,1854.6666666666667,66.65833333333333,43.69166666666666,63.833333333333336,0.5183333333333333,0.0,2.0770833333333334,121.70833333333333,75.41666666666667
2022-11-05,87.82083333333333,61.0625,1799.9166666666667,78.075,56.675000000000004,53.416666666666664,1.1779166666666667,0.0,0.8562500000000001,150.08333333333334,86.125
2022-11-06,57.975,40.34583333333333,1109.5833333333333,66.37083333333334,42.725,28.833333333333332,0.625,0.0,1.3854166666666667,146.45833333333334,85.45833333333333
2022-11-07,52.4125,36.52916666666667,1100.5416666666667,51.65833333333333,34.62916666666667,60.708333333333336,0.68125,0.0,1.4166666666666667,90.29166666666667,63.625
2022-11-08,67.54166666666667,47.145833333333336,1498.0416666666667,66.50416666666666,43.44583333333333,79.91666666666667,0.6916666666666668,0.0,2.025,127.91666666666667,74.45833333333333
2022-11-09,51.87083333333334,35.983333333333334,927.2083333333334,59.8375,38.15,36.833333333333336,0.72125,0.0,1.35625,118.375,74.29166666666667
2022-11-10,70.45416666666667,49.20416666666667,1540.6666666666667,75.95,44.97083333333333,35.375,0.6891666666666666,0.0,1.1770833333333333,127.66666666666667,77.29166666666667
2022-11-11,48.604166666666664,33.9375,1159.8333333333333,62.74166666666667,35.38333333333333,37.625,0.5116666666666666,0.0,1.6624999999999999,113.79166666666667,72.75
2022-11-12,37.3375,26.037499999999998,1165.9583333333333,48.15416666666667,27.9375,23.583333333333332,0.4429166666666667,0.0,1.1520833333333333,83.83333333333333,62.208333333333336
2022-11-13,34.59583333333334,24.075,1191.7916666666667,43.604166666666664,24.266666666666666,19.458333333333332,0.3466666666666667,0.0,1.2604166666666667,78.0,58.958333333333336
2022-11-14,53.42083333333333,37.225,1772.5833333333333,52.69583333333333,41.09583333333333,27.166666666666668,0.4666666666666666,0.0,1.3083333333333333,89.0,63.916666666666664
2022-11-15,42.645833333333336,29.675,1473.8333333333333,50.64166666666667,33.80833333333333,17.0,0.45166666666666666,0.0,0.9020833333333335,100.0,68.33333333333333
2022-11-16,56.8125,39.391666666666666,1843.5416666666667,53.8125,40.84166666666667,21.333333333333332,0.5608333333333334,0.0,1.2541666666666667,92.33333333333333,65.58333333333333
2022-11-17,71.84166666666667,49.520833333333336,1556.9583333333333,59.14166666666667,40.608333333333334,45.583333333333336,0.6275000000000001,0.0,1.6104166666666666,136.25,80.08333333333333
2022-11-18,76.41666666666667,53.32916666666667,1000.2083333333334,67.16666666666667,62.51666666666667,52.916666666666664,0.55625,0.0,1.3416666666666668,115.45833333333333,73.375
2022-11-19,91.54583333333333,63.19583333333333,1069.625,69.57083333333334,72.69166666666666,25.541666666666668,0.57,0.0,1.5041666666666667,158.04166666666666,96.875
2022-11-20,53.525,35.71666666666667,705.2083333333334,45.8375,44.71666666666667,39.458333333333336,0.4891666666666667,0.0,1.6041666666666667,116.91666666666667,74.25
2022-11-21,62.32916666666667,42.854166666666664,1153.5,59.925000000000004,47.06666666666666,52.833333333333336,0.39458333333333334,0.125,2.375,112.83333333333333,72.54166666666667
2022-11-22,54.27916666666667,37.454166666666666,1176.0833333333333,62.9125,38.895833333333336,49.833333333333336,0.4495833333333333,0.0,2.1395833333333334,108.25,71.0
2022-11-23,103.39166666666667,71.72083333333333,1924.625,90.32083333333333,45.69166666666666,63.5,1.1279166666666667,0.0,1.08125,134.70833333333334,80.91666666666667
2022-11-24,115.46666666666665,80.05416666666666,1790.5416666666667,92.87083333333334,48.81666666666666,70.125,1.2208333333333334,0.0,0.8125,165.125,107.125
2022-11-25,70.77916666666667,49.270833333333336,1319.4583333333333,78.10000000000001,38.425000000000004,55.958333333333336,0.82875,0.0,1.325,146.04166666666666,86.70833333333333
2022-11-26,77.4875,53.82083333333333,1520.3333333333333,79.70833333333333,43.00416666666666,59.125,0.8279166666666667,0.0,1.0979166666666667,148.66666666666666,85.0
2022-11-27,75.16666666666667,52.104166666666664,1504.2916666666667,69.02916666666667,50.44166666666666,54.125,0.62875,0.0,1.7333333333333334,145.70833333333334,83.04166666666667
2022-11-28,66.825,46.479166666666664,1218.75,73.03750000000001,37.516666666666666,54.5,0.7491666666666666,0.0,1.5875000000000001,109.91666666666667,72.0
2022-11-29,128.775,89.99166666666667,2347.8333333333335,112.03750000000001,59.15,83.04166666666667,1.1016666666666668,0.0,1.5333333333333332,162.0,97.5
2022-11-30,119.5625,83.45416666666667,2140.7916666666665,106.38333333333333,54.84166666666667,95.66666666666667,1.1116666666666666,0.0,1.4375,178.04166666666666,112.0
2022-12-01,104.08749999999999,72.14999999999999,2243.375,107.23333333333333,58.1,87.54166666666667,0.90125,0.0,1.7854166666666667,168.58333333333334,100.79166666666667
2022-12-02,108.8125,75.45833333333333,2075.625,109.32083333333333,54.6625,81.83333333333333,1.42,0.0,1.575,160.375,96.16666666666667
2022-12-03,139.87916666666666,96.85000000000001,1993.125,103.44583333333333,60.104166666666664,93.04166666666667,1.7333333333333334,0.0,1.0854166666666667,174.91666666666666,115.45833333333333
2022-12-04,72.29166666666667,50.0625,1372.3333333333333,75.03750000000001,45.5875,36.125,1.2908333333333333,0.0,0.4895833333333333,157.45833333333334,97.20833333333333
2022-12-05,36.27916666666667,25.179166666666664,1169.3333333333333,51.90833333333333,32.670833333333334,18.958333333333332,0.41041666666666665,0.0,1.1104166666666668,102.83333333333333,68.95833333333333
2022-12-06,67.21249999999999,46.87916666666666,1627.2916666666667,60.90416666666667,58.1625,47.916666666666664,0.7104166666666667,0.0,1.5541666666666665,101.83333333333333,68.45833333333333
2022-12-07,88.09583333333335,61.583333333333336,1762.25,87.02916666666665,48.525,70.04166666666667,0.9529166666666667,0.0,1.4645833333333333,140.875,81.41666666666667
2022-12-08,119.175,83.2375,2910.8333333333335,103.47500000000001,65.68333333333334,83.375,0.7683333333333334,0.125,1.6583333333333332,161.875,96.5
2022-12-09,100.3625,69.66666666666667,2159.2916666666665,97.125,65.52916666666667,66.0,0.8695833333333334,0.9166666666666666,1.8979166666666665,163.75,105.25
2022-12-10,111.97916666666667,76.64999999999999,1620.125,89.65416666666665,60.375,95.79166666666667,0.8175,1.7916666666666667,2.027083333333333,167.58333333333334,97.75
2022-12-11,110.91250000000001,75.91250000000001,1573.125,75.86666666666666,90.29166666666667,90.95833333333333,0.88125,0.7916666666666666,1.7645833333333334,169.04166666666666,102.08333333333333
2022-12-12,107.72500000000001,74.53750000000001,866.2916666666666,48.89166666666666,73.35000000000001,111.20833333333333,1.4516666666666664,0.20833333333333334,1.4291666666666665,163.66666666666666,96.66666666666667
2022-12-13,98.30833333333334,68.10416666666667,690.375,33.295833333333334,68.46249999999999,117.79166666666667,1.3099999999999998,0.9166666666666666,1.6312499999999999,175.25,102.91666666666667
2022-12-14,1.05,0.7291666666666666,59.25,0.0,0.7333333333333334,27.083333333333332,0.0375,0.0,2.15,84.08333333333333,52.041666666666664
2022-12-15,0.9666666666666667,0.6875,61.083333333333336,0.0,0.41250000000000003,32.125,0.04,0.0,2.183333333333333,14.125,12.916666666666666
2022-12-16,41.15416666666667,28.583333333333332,827.9166666666666,48.55833333333334,26.675,57.666666666666664,0.6716666666666667,0.3333333333333333,1.6395833333333334,44.041666666666664,40.0
2022-12-17,84.73333333333333,58.90833333333333,1530.8333333333333,80.2375,53.583333333333336,92.875,0.7341666666666667,0.625,1.53125,138.375,77.875
2022-12-18,102.45833333333333,71.1875,1360.875,73.27916666666667,70.34166666666667,83.125,0.7991666666666667,0.875,1.8395833333333333,154.79166666666666,91.29166666666667
2022-12-19,101.53333333333335,70.375,847.3333333333334,47.020833333333336,80.96249999999999,101.54166666666667,1.3779166666666667,0.8333333333333334,1.1645833333333333,159.70833333333334,99.125
2022-12-20,112.27916666666665,77.89166666666667,922.0,45.958333333333336,68.57916666666667,125.625,1.0729166666666667,0.4166666666666667,1.9000000000000001,168.29166666666666,96.125
2022-12-21,89.625,61.979166666666664,1099.875,57.75,58.0875,77.66666666666667,0.6083333333333333,0.0,1.85625,163.58333333333334,105.04166666666667
2022-12-22,50.87083333333334,35.11666666666667,1027.9166666666667,50.65,21.7375,63.541666666666664,0.3754166666666667,0.0,2.1645833333333333,117.20833333333333,73.66666666666667
2022-12-23,40.9625,28.2375,773.7083333333334,43.18333333333334,19.0,38.458333333333336,0.30624999999999997,0.0,1.3104166666666666,92.54166666666667,65.625
2022-12-24,41.75,28.599999999999998,783.875,52.51666666666667,21.320833333333333,42.791666666666664,0.3454166666666667,0.0,1.3916666666666666,80.79166666666667,61.125
2022-12-25,44.98333333333333,31.133333333333336,808.2916666666666,51.69583333333333,18.900000000000002,46.333333333333336,0.4675,0.0,1.2375,91.33333333333333,65.125
2022-12-26,42.85,29.620833333333334,860.1666666666666,49.324999999999996,19.183333333333334,31.208333333333332,0.41125000000000006,0.0,1.25625,89.83333333333333,64.70833333333333
2022-12-27,43.05833333333334,29.8875,944.75,56.887499999999996,22.604166666666668,21.666666666666668,0.255,0.0,0.6749999999999999,84.375,62.583333333333336
2022-12-28,46.0875,31.391666666666666,817.8333333333334,47.92083333333333,19.404166666666665,51.625,0.43166666666666664,0.0,2.0791666666666666,93.125,65.79166666666667
2022-12-29,30.84583333333333,20.724999999999998,621.2916666666666,40.17916666666667,17.495833333333334,26.291666666666668,0.305,0.0,0.9874999999999999,80.375,58.041666666666664
2022-12-30,22.1125,14.85,573.2916666666666,41.704166666666666,15.795833333333334,17.791666666666668,0.2225,0.0,0.84375,59.583333333333336,32.958333333333336
2022-12-31,20.641666666666666,13.725,515.375,40.0375,15.3125,32.708333333333336,0.30375,0.0,1.325,55.166666666666664,30.333333333333332
2023-01-01,22.520833333333332,14.9,462.5416666666667,34.354166666666664,16.658333333333335,43.916666666666664,0.2833333333333333,0.0,1.8708333333333333,53.875,28.875
2023-01-02,26.712500000000002,17.658333333333335,505.0833333333333,38.88333333333333,18.945833333333333,35.291666666666664,0.31916666666666665,0.0,1.4104166666666667,59.875,33.208333333333336
2023-01-03,41.09166666666667,27.84166666666667,609.5416666666666,38.86666666666667,19.608333333333334,67.33333333333333,0.3429166666666667,0.25,2.2375000000000003,72.45833333333333,50.333333333333336
2023-01-04,35.55416666666667,24.366666666666664,598.375,37.5625,18.8625,69.79166666666667,0.33166666666666667,0.0,2.2895833333333333,80.45833333333333,61.083333333333336
2023-01-05,34.824999999999996,24.070833333333336,720.0833333333334,36.416666666666664,21.070833333333333,53.333333333333336,0.2575,0.0,2.5208333333333335,76.5,58.041666666666664
2023-01-06,37.4,25.704166666666666,932.625,40.42916666666667,25.5625,44.333333333333336,0.25166666666666665,0.0,2.25,76.54166666666667,58.083333333333336
2023-01-07,59.0625,40.670833333333334,1185.7916666666667,62.09583333333333,34.38333333333333,61.5,0.49125,0.0,2.2062500000000003,94.25,65.29166666666667
2023-01-08,86.92916666666667,59.20416666666667,1399.5833333333333,90.95833333333333,45.88333333333333,71.79166666666667,0.6587500000000001,0.0,1.9541666666666666,137.875,80.375
2023-01-09,101.2375,69.42083333333333,1717.375,109.25,59.87083333333334,80.04166666666667,0.6779166666666666,0.0,1.9979166666666666,160.04166666666666,93.66666666666667
2023-01-10,103.85833333333333,71.60833333333333,1821.5833333333333,101.31666666666666,77.17916666666666,52.208333333333336,0.8079166666666667,0.0,1.6624999999999999,158.375,97.20833333333333
2023-01-11,108.17916666666667,73.94583333333334,2287.2916666666665,105.26666666666667,79.61666666666666,58.625,0.6791666666666667,0.0,1.7270833333333335,160.45833333333334,100.25
